Linux 5.4.0-77-generic (ubuntu-dev-01) 	08/15/2021 	_x86_64_	(1 CPU)

02:37:57 AM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:28:59 AM     ens33      0.60      0.20      0.05      0.01      0.00      0.00      0.00      0.00
03:29:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:29:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:29:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:29:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:29:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:29:29 AM     ens33     26.40      1.20      9.05      0.22      0.00      0.00      0.00      0.01
03:29:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:29:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:29:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:29:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:29:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:29:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:30:04 AM     ens33      1.20      0.00      0.21      0.00      0.00      0.00      0.00      0.00
03:30:09 AM     ens33      0.60      0.00      0.06      0.00      0.00      0.00      0.00      0.00
03:30:14 AM     ens33      0.80      0.00      0.08      0.00      0.00      0.00      0.00      0.00
03:30:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:30:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:30:29 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:30:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:30:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:30:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:30:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:30:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:30:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:31:04 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:31:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:31:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:31:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:31:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:31:29 AM     ens33     26.55      1.20      9.11      0.22      0.00      0.00      0.00      0.01
03:31:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:31:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:31:44 AM     ens33      1.00      0.00      0.57      0.00      0.00      0.00      0.00      0.00
03:31:49 AM     ens33      0.60      0.00      0.30      0.00      0.00      0.00      0.00      0.00
03:31:54 AM     ens33      0.60      0.00      0.17      0.00      0.00      0.00      0.00      0.00
03:31:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:32:04 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:32:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:32:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:32:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:32:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:32:29 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:32:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:32:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:32:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:32:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:32:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:32:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:33:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:33:09 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:33:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:33:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:33:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:33:29 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:33:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:33:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:33:44 AM     ens33      0.20      0.20      0.02      0.01      0.00      0.00      0.00      0.00
03:33:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:33:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:33:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:34:04 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:34:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:34:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:34:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:34:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:34:29 AM     ens33     26.55      1.20      9.11      0.22      0.00      0.00      0.00      0.01
03:34:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:34:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:34:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:34:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:34:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:34:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:35:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:35:09 AM     ens33      0.40      0.00      0.07      0.00      0.00      0.00      0.00      0.00
03:35:14 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:35:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:35:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:35:29 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:35:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:35:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:35:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:35:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:35:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:35:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:36:04 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:36:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:36:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:36:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:36:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:36:29 AM     ens33     26.55      1.20      9.11      0.22      0.00      0.00      0.00      0.01
03:36:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:36:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:36:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:36:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:36:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:36:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:37:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:37:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:37:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:37:19 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:37:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:37:29 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:37:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:37:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:37:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:37:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:37:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:37:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:38:04 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:38:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:38:14 AM     ens33      0.60      0.00      0.09      0.00      0.00      0.00      0.00      0.00
03:38:19 AM     ens33      0.60      0.00      0.09      0.00      0.00      0.00      0.00      0.00
03:38:24 AM     ens33      1.00      0.00      0.11      0.00      0.00      0.00      0.00      0.00
03:38:29 AM     ens33     27.60      1.20      9.24      0.22      0.00      0.00      0.00      0.01
03:38:34 AM     ens33      2.20      0.20      0.20      0.01      0.00      0.00      0.00      0.00
03:38:39 AM     ens33      2.00      0.00      0.25      0.00      0.00      0.00      0.00      0.00
03:38:44 AM     ens33      1.40      0.00      0.13      0.00      0.00      0.00      0.00      0.00
03:38:49 AM     ens33      0.60      0.00      0.06      0.00      0.00      0.00      0.00      0.00
03:38:54 AM     ens33      1.60      0.00      0.14      0.00      0.00      0.00      0.00      0.00
03:38:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:39:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:39:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:39:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:39:19 AM     ens33      0.60      0.00      0.05      0.00      0.00      0.00      0.00      0.00
03:39:24 AM     ens33      1.40      0.00      0.09      0.00      0.00      0.00      0.00      0.00
03:39:29 AM     ens33     26.40      1.40      9.00      0.23      0.00      0.00      0.00      0.01
03:39:34 AM     ens33      1.00      0.20      0.07      0.01      0.00      0.00      0.00      0.00
03:39:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:39:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:39:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:39:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:39:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:40:04 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:40:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:40:14 AM     ens33      0.80      0.00      0.08      0.00      0.00      0.00      0.00      0.00
03:40:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:40:24 AM     ens33      1.00      0.00      0.09      0.00      0.00      0.00      0.00      0.00
03:40:29 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:40:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:40:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:40:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:40:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:40:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:40:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:41:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:41:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:41:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:41:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:41:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:41:29 AM     ens33     26.80      1.40      9.14      0.23      0.00      0.00      0.00      0.01
03:41:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:41:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:41:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:41:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:41:54 AM     ens33      1.20      0.00      0.58      0.00      0.00      0.00      0.00      0.00
03:41:59 AM     ens33      0.80      0.00      0.43      0.00      0.00      0.00      0.00      0.00
03:42:04 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:42:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:42:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:42:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:42:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:42:29 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:42:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:42:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:42:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:42:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:42:54 AM     ens33      0.80      0.40      0.06      0.02      0.00      0.00      0.00      0.00
03:42:59 AM     ens33      1.40      0.20      0.09      0.01      0.00      0.00      0.00      0.00
03:43:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:43:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:43:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:43:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:43:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:43:29 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:43:34 AM     ens33      0.60      0.40      0.05      0.02      0.00      0.00      0.00      0.00
03:43:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:43:44 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:43:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:43:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:43:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:44:04 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:44:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:44:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:44:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:44:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:44:29 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:44:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:44:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:44:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:44:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:44:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:44:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:45:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:45:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:45:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:45:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:45:24 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:45:29 AM     ens33     26.80      1.20      9.14      0.22      0.00      0.00      0.00      0.01
03:45:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:45:39 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:45:44 AM     ens33      0.20      0.20      0.02      0.01      0.00      0.00      0.00      0.00
03:45:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:45:54 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:45:59 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:46:04 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:46:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:46:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:46:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:46:24 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:46:29 AM     ens33     26.80      1.20      9.14      0.22      0.00      0.00      0.00      0.01
03:46:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:46:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:46:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:46:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:46:54 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:46:59 AM     ens33      0.20      0.00      0.01      0.00      0.00      0.00      0.00      0.00
03:47:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:47:09 AM     ens33      0.40      0.00      0.07      0.00      0.00      0.00      0.00      0.00
03:47:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:47:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:47:24 AM     ens33      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:47:29 AM     ens33     26.80      1.20      9.14      0.22      0.00      0.00      0.00      0.01
03:47:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:47:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:47:44 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:47:49 AM     ens33      0.20      0.20      0.02      0.01      0.00      0.00      0.00      0.00
03:47:54 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:47:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:48:04 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:48:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:48:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:48:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:48:24 AM     ens33      1.00      0.00      0.10      0.00      0.00      0.00      0.00      0.00
03:48:29 AM     ens33     27.20      1.20      9.18      0.22      0.00      0.00      0.00      0.01
03:48:34 AM     ens33      2.20      0.20      0.19      0.01      0.00      0.00      0.00      0.00
03:48:39 AM     ens33      1.60      0.00      0.15      0.00      0.00      0.00      0.00      0.00
03:48:44 AM     ens33      1.40      0.00      0.13      0.00      0.00      0.00      0.00      0.00
03:48:49 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:48:54 AM     ens33      1.40      0.00      0.13      0.00      0.00      0.00      0.00      0.00
03:48:59 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:49:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:49:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:49:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:49:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:49:24 AM     ens33      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:49:29 AM     ens33     26.80      1.20      9.14      0.22      0.00      0.00      0.00      0.01
03:49:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:49:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:49:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:49:49 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:49:54 AM     ens33      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:49:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:50:04 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:50:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:50:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:50:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:50:24 AM     ens33      0.80      0.00      0.08      0.00      0.00      0.00      0.00      0.00
03:50:29 AM     ens33     27.20      1.20      9.18      0.22      0.00      0.00      0.00      0.01
03:50:34 AM     ens33      0.60      0.20      0.05      0.01      0.00      0.00      0.00      0.00
03:50:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:50:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:50:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:50:54 AM     ens33      0.40      0.00      0.10      0.00      0.00      0.00      0.00      0.00
03:50:59 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:51:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:51:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:51:14 AM     ens33      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:51:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:51:24 AM     ens33      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:51:29 AM     ens33     26.80      1.20      9.14      0.22      0.00      0.00      0.00      0.01
03:51:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:51:39 AM     ens33      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:51:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:51:49 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:51:54 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:51:59 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:52:04 AM     ens33      1.80      0.00      0.74      0.00      0.00      0.00      0.00      0.00
03:52:09 AM     ens33      0.80      0.00      0.43      0.00      0.00      0.00      0.00      0.00
03:52:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:52:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:52:24 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:52:29 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:52:34 AM     ens33      0.40      0.40      0.03      0.03      0.00      0.00      0.00      0.00
03:52:39 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:52:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:52:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:52:54 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:52:59 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:53:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:53:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:53:14 AM     ens33      0.60      0.00      0.09      0.00      0.00      0.00      0.00      0.00
03:53:19 AM     ens33      0.40      0.00      0.07      0.00      0.00      0.00      0.00      0.00
03:53:24 AM     ens33      0.40      0.00      0.06      0.00      0.00      0.00      0.00      0.00
03:53:29 AM     ens33     26.80      5.40      9.12      1.96      0.00      0.00      0.00      0.01
03:53:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:53:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:53:44 AM     ens33      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:53:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:53:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:53:59 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:54:04 AM     ens33      1.20      0.00      0.20      0.00      0.00      0.00      0.00      0.00
03:54:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:54:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:54:19 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:54:24 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:54:29 AM     ens33     26.80      1.20      9.14      0.22      0.00      0.00      0.00      0.01
03:54:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
