Linux 5.4.0-77-generic (ubuntu-dev-01) 	08/15/2021 	_x86_64_	(1 CPU)

02:37:57 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:44:04 AM     all      0.40      0.00      0.40      0.00      0.00     99.19
03:44:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:44:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:44:19 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:44:24 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:44:29 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:44:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:44:39 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:44:44 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:44:49 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:44:54 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:44:59 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:45:04 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:45:09 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:45:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:45:19 AM     all      0.20      0.00      0.00      0.00      0.00     99.80
03:45:24 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:45:29 AM     all      0.20      0.00      0.00      0.00      0.00     99.80
03:45:34 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:45:39 AM     all      1.81      0.00      2.82      0.00      0.00     95.36
03:45:44 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:45:49 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:45:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:45:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:46:04 AM     all      0.40      0.00      0.20      0.00      0.00     99.39
03:46:09 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:46:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:46:19 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:46:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:46:29 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:46:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:46:39 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:46:44 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:46:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:46:54 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:46:59 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:47:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:47:09 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:47:14 AM     all      0.20      0.00      0.00      0.00      0.00     99.80
03:47:19 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:47:24 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:47:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:47:34 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:47:39 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:47:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:47:49 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:47:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:47:59 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:48:04 AM     all      0.40      0.00      0.20      0.00      0.00     99.39
03:48:09 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:48:14 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:48:19 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:48:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:48:29 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:48:34 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:48:39 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:48:44 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:48:49 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:48:54 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:48:59 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:49:04 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:49:09 AM     all      0.20      0.00      0.00      0.00      0.00     99.80
03:49:14 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:49:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:49:24 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:49:29 AM     all      0.20      0.00      0.00      0.00      0.00     99.80
03:49:34 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:49:39 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:49:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:49:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:49:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:49:59 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:50:04 AM     all      0.40      0.00      0.40      0.00      0.00     99.19
03:50:09 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:50:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:50:19 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:50:24 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:50:29 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:50:34 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:50:39 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:50:44 AM     all      0.20      0.00      0.00      0.00      0.00     99.80
03:50:49 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:50:54 AM     all      0.20      0.00      0.00      0.00      0.00     99.80
03:50:59 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:51:04 AM     all      0.40      0.00      0.20      0.00      0.00     99.40
03:51:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:51:14 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:51:19 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:51:24 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:51:29 AM     all      0.20      0.00      0.00      0.00      0.00     99.80
03:51:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:51:39 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:51:44 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:51:49 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:51:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:51:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:52:04 AM     all      0.40      0.00      0.20      0.00      0.00     99.39
03:52:09 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:52:14 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:52:19 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:52:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:52:29 AM     all      0.20      0.00      0.00      0.00      0.00     99.80
03:52:34 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:52:39 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:52:44 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:52:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:52:54 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:52:59 AM     all      0.20      0.00      0.00      0.00      0.00     99.80
03:53:04 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:53:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:53:14 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:53:19 AM     all      0.20      0.00      0.00      0.00      0.00     99.80
03:53:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:53:29 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:53:34 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:53:39 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:53:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:53:49 AM     all      0.20      0.00      0.00      0.00      0.00     99.80
03:53:54 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:53:59 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:54:04 AM     all      0.40      0.00      0.20      0.00      0.00     99.39
03:54:09 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:54:14 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:54:19 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:54:24 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:54:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:54:34 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:54:39 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:54:44 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:54:49 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:54:54 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:54:59 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:55:04 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:55:09 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:55:14 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:55:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:55:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:55:29 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:55:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:55:39 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:55:44 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:55:49 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:55:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:55:59 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:56:04 AM     all      0.40      0.00      0.20      0.00      0.00     99.40
03:56:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:56:14 AM     all      0.20      0.00      0.60      0.00      0.00     99.20
03:56:19 AM     all      0.20      0.00      0.60      0.00      0.00     99.20
03:56:24 AM     all      0.20      0.00      0.00      0.00      0.00     99.80
03:56:29 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:56:34 AM     all      0.20      0.00      0.00      0.00      0.00     99.80
03:56:39 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:56:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:56:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:56:54 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:57:00 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:57:05 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:57:10 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:57:15 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:57:20 AM     all      0.20      0.00      0.40      0.00      0.00     99.40
03:57:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:57:30 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:57:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:57:40 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:57:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:57:50 AM     all      0.20      0.00      0.00      0.00      0.00     99.80
03:57:55 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:58:00 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:58:05 AM     all      0.40      0.00      0.00      0.00      0.00     99.60
03:58:10 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:58:15 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:58:20 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:58:25 AM     all      0.00      0.00      0.20      0.00      0.00     99.80
03:58:30 AM     all      0.20      0.00      0.00      0.00      0.00     99.80
03:58:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:58:40 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:58:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:58:50 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:58:55 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:59:00 AM     all      0.20      0.00      0.20      0.00      0.00     99.60
03:59:05 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
03:59:10 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:59:15 AM     all      0.20      0.00      2.63      0.00      0.00     97.17
03:59:20 AM     all      0.00      0.00      3.27      0.00      0.00     96.73
03:59:25 AM     all      0.00      0.00      3.67      0.00      0.00     96.33
03:59:30 AM     all      0.41      0.00      4.31      0.00      0.00     95.28
03:59:35 AM     all      0.21      0.00      4.55      0.00      0.00     95.25
03:59:40 AM     all      0.00      0.00      2.89      0.00      0.00     97.11
03:59:45 AM     all      0.00      0.00      2.03      0.00      0.00     97.97
03:59:50 AM     all      0.00      0.00      1.84      0.00      0.00     98.16
03:59:55 AM     all      0.20      0.00      4.07      0.00      0.00     95.72
04:00:00 AM     all      0.00      0.00      4.31      0.00      0.00     95.69
04:00:05 AM     all      0.41      0.00      3.90      0.00      0.00     95.69
04:00:10 AM     all      0.21      0.00      4.93      0.21      0.00     94.66
04:00:15 AM     all      0.81      0.00      2.43      0.00      0.00     96.75
04:00:20 AM     all      0.00      0.00      0.40      0.00      0.00     99.60
04:00:25 AM     all      0.00      0.00      0.61      0.00      0.00     99.39
04:00:30 AM     all      0.20      0.00      0.20      0.00      0.00     99.59
04:00:35 AM     all      0.00      0.00      0.61      0.00      0.00     99.39
04:00:40 AM     all      0.40      0.00      0.61      0.00      0.00     98.99
